关键字,分类,上级,下级
海洋食物链,海洋,海洋生态系统,
海流能,资源,海洋能源,
海浪侵蚀,地貌,海蚀,机械侵蚀、化学侵蚀
海滩,地貌,海积地貌,
海王星,天体系统,类木行星,
海盐,环境,气溶胶,
海积地貌,地貌,海岸地貌,海滩、沙嘴、沙坝、泻湖
海积平原,地貌,平原,
海绵城市,人文,城市地理,
海草床,环境,海洋生态系统,
海蚀,地貌,侵蚀作用,海浪侵蚀、海岸侵蚀
海蚀地貌,地貌,海岸地貌,海蚀崖、海蚀洞、海蚀柱
海蚀崖,地貌,海蚀地貌,
海蚀柱,地貌,海蚀地貌,
海蚀洞,地貌,海蚀地貌,
海陆位置,区位,地理位置,临海、内陆、岛屿
海陆分布对气候影响,气候,气候成因,温度差异、降水差异、风向差异
海陆因子,气候,气候成因,海陆热力性质差异、季风环流
海陆热力性质差异,天体系统,热力环流,
海陆间循环,水文,水循环,蒸发、水汽输送、降水、径流
海陆风,天体系统,热力环流,
消亡阶段,地球系统,威尔逊循环,
消化系统流行病学,学科,慢性病流行病学,
消费习惯,人文,社会因素,
消费性服务业,人文,服务业分类,零售服务、餐饮服务、娱乐服务、旅游服务
消费者,环境,营养级,一级消费者、二级消费者、顶级消费者
消防安全,建筑,超高层建筑,防火分区、避难层、消防电梯
消防系统,建筑,建筑设备,火灾自动报警、灭火系统、疏散系统
涌浪,海洋,,
涨潮,海洋,潮汐运动,
液位传感器,技术,智能传感器,
液氢,技术,氢储运,
液流电池,技术,储能技术,
淡水使用边界,环境,地球边界,
淡水渔业,人文,渔业,
淡水湖,水文,湖泊,鄱阳湖、洞庭湖、太湖
淮河,水文,河流,
深层地下水,资源,地下水,
深层水,海洋,海水分层,
深度学习,技术,人工智能,
深度学习遥感,技术,遥感应用,
深海平原,地貌,,深海盆地
深海沟,地貌,海底地形,马里亚纳海沟、波多黎各海沟
深海调查,技术,海洋测量,
深源地震,地貌,震源深度,
混合动力汽车,技术,新能源汽车,
混合潮,海洋,潮汐类型,
混合现实,技术,计算机科学,MR
混合畜牧业,人文,畜牧业,
混合通风,建筑,通风系统,
淹没海岸,地貌,海岸类型,
清洁发展机制,环境,碳交易,CDM
清洁生产,环境,资源节约,
渔业,人文,农业,海洋渔业、淡水渔业
渔业资源,资源,可再生资源,
渗灌,资源,节水灌溉,
温室农业,人文,农业地理,
温室效应,环境,全球变暖,
温室效应增强,天体系统,太阳辐射收支,
温室气体,环境,全球变暖,二氧化碳、甲烷、氧化亚氮
温室气体排放,气候,人为因素,
温室气体浓度,环境,全球变暖,
温差能,海洋,海洋能源资源,
温带,气候,热量带,
温带大陆性,气候,大陆性气候,
温带大陆性气候,气候,温带气候,
温带大陆性气候区,气候,温带气候,
温带季风,气候,季风气候,
温带季风气候,气候,温带气候,
温带季风气候区,气候,温带气候,
温带气候,气候,气候类型,温带海洋性气候、温带大陆性气候、温带季风气候、地中海气候
温带气候区,气候,气候区域,
温带气旋,气候,气旋系统,
温带海洋性,气候,海洋性气候,
温带海洋性气候,气候,温带气候,
温带海洋性气候区,气候,温带气候,
温带草原,生物,草原,
温带荒漠,生物,荒漠,
温带落叶林,地球系统,森林,
温带落叶阔叶林,生物,森林,
温度传感器,技术,智能传感器,
温度差异,气候,海陆分布对气候影响,
温盐环流,海洋,,全球输送带
温跃层,海洋,海水密度,
港口城市,人文,城市类型,
港口经济,人文,产业结构,
港口资源,海洋,海洋空间资源,
港澳台游客旅游,旅游,入境旅游,
湖泊,水文,,淡水湖、咸水湖
湖泊冲积,地貌,冲积作用,
湖泊干涸,现象,湖泊现象,
湖泊水,资源,地表水,
湖泊污染,环境,水体污染,富营养化
湖泊沉积物,气候,气候代用指标,
湖泊演化,现象,湖泊现象,
湖泊现象,现象,水文现象,湖泊演化、湖泊干涸
湖积平原,地貌,平原,
湿地保护,环境,农业地理,
湿地公园,环境,农业地理,
湿地区,气候,气候敏感区,
湿地恢复,环境,生态恢复,
湿地消失,环境,湿地生态系统,
湿地淹没,环境,海平面上升影响,
湿地生态系统,环境,生态系统,沼泽、湖泊、河流湿地
湿地退化,环境,生态环境问题,
湿度,气候,气候要素,绝对湿度、相对湿度
湿度传感器,技术,智能传感器,
源头控制,环境,环境保护措施,
溯源侵蚀,地貌,河流侵蚀,
溯源侵蚀袭夺,地貌,河流袭夺类型,
溶洞,现象,岩溶地貌,
溶解氧传感器,技术,水质传感器,
滑坡,地貌,重力侵蚀,
滑坡海啸,灾害,海啸生成机制,
滑坡监测,技术,地质灾害监测,
滑坡类型,灾害,滑坡,旋转型滑坡、平移型滑坡、复合型滑坡
满月,天体系统,月相变化,
滨海平原,地貌,平原,
滴灌,资源,节水灌溉,
漏斗,地貌,喀斯特地貌,
潘吉亚超大陆,地球系统,超大陆,
潜蚀,地貌,地下水侵蚀,
潮汐力,天体系统,,地月系统、日地系统
潮汐摩擦说,地球系统,地球自转减慢,
潮汐现象,现象,海洋现象,
潮汐类型,海洋,,半日潮、全日潮、混合潮
潮汐能,海洋,海洋能源资源,
潮汐运动,海洋,海洋运动,涨潮、落潮
澳大利亚,区域,大洋洲,
澳大利亚季风环流,气候,季风环流,
激光雷达,技术,遥感传感器,LiDAR
激励机制,人文,,
濒危物种,环境,生物多样性,
瀑布,地貌,水蚀地貌,尼亚加拉瀑布、黄果树瀑布
灌丛带,环境,植被垂直分布,
灌溉水源,人文,水资源,
灌溉系统,人文,农业文化景观,
火山,灾害,自然灾害,
火山口,地貌,火山,
火山口盆地,地貌,盆地,
火山地貌,现象,地质现象,火山锥、火山口、熔岩台地
火山地震,地貌,地震,
火山山,地貌,山脉,富士山、埃特纳火山
火山岩,地貌,火山,玄武岩、安山岩、流纹岩
火山活动,气候,自然因素,
火山海啸,灾害,海啸生成机制,
火山灾害,灾害,地质灾害,
火山监测,技术,地质灾害监测,
火山锥,地貌,火山,
火星,天体系统,类地行星,
火灾,灾害,地震次生灾害,
火灾自动报警,建筑,消防系统,
灭火系统,建筑,消防系统,自动喷水、气体灭火、泡沫灭火
灰棕漠土,环境,土壤类型,
灰氢,技术,氢能源,
灰漠土,环境,土壤类型,
灰钙土,环境,土壤类型,
灾后重建,灾害,自然灾害,基础设施重建、住房重建、生计恢复
灾害地理学,学科,地理学科,
灾害地质调查,技术,地球物理勘探,
灾害应急管理,灾害,自然灾害,应急预案、应急响应、救援行动
灾害监测,技术,遥感应用,
灾害脆弱性分析,灾害,自然灾害风险评估,承灾体脆弱性、承灾环境脆弱性
灾害评估,技术,遥感应用领域,
灾害防治,自然灾害,自然灾害,监测预警、灾害预防、应急响应
灾害韧性,灾害,自然灾害,工程韧性、社会韧性、经济韧性、生态韧性
灾害风险区划,灾害,自然灾害风险评估,地震灾害风险区划、洪水灾害风险区划、地质灾害风险区划
点云处理,技术,激光雷达,
点状符号,技术,地图符号,几何符号、图形符号、字母符号
烟草,人文,经济作物,
热力环流,天体系统,,海陆热力性质差异、山谷风、海陆风
热回收通风,建筑,被动式建筑,
热层,地球系统,大气层,电离层
热岛效应,环境,城市生态,
热带,气候,热量带,
热带低压,气候,台风,
热带季风,气候,季风气候,
热带季风气候,气候,热带气候,
热带季风气候区,气候,热带气候,
热带气候,气候,气候类型,热带雨林气候、热带季风气候、热带草原气候、热带沙漠气候
热带气候区,气候,气候区域,
热带气候变化,气候,气候变化区域影响,热带降水变化、热带气旋强度、热带生物多样性
热带气旋,气候,气旋系统,台风、飓风
热带气旋分类,气候,热带气旋,热带低压、热带风暴、台风(飓风、气旋)
热带气旋强度,气候,热带气候变化,
热带沙漠气候,气候,热带气候,
热带沙漠气候区,气候,热带气候,
热带生物多样性,气候,热带气候变化,
热带膨胀,气候,气候变化,
热带草原,生物,草原,
热带草原气候,气候,热带气候,
热带草原气候区,气候,热带气候,
热带荒漠,生物,荒漠,
热带辐合带,气候,气压系统,ITCZ
热带辐合带迁移,气候,气候变化,
热带降水变化,气候,热带气候变化,
热带雨林,生物,森林,
热带雨林带,环境,植被垂直分布,
热带雨林气候,气候,热带气候,
热带雨林气候区,气候,热带气候,
热带风暴,气候,台风,
热污染,环境,水污染类型,
热浪,气候,极端天气,
热点,地球系统,地幔柱,夏威夷热点、黄石热点
热红外遥感,技术,遥感传感器,
热量传输,天体系统,地球能量平衡,
热量带,气候,纬度因子,热带、温带、寒带
热量指标法,气候,气候分区方法,
热量支出,天体系统,地球能量平衡,
热量收入,天体系统,地球能量平衡,
焚风效应,气候,地形因子,
煤炭,资源,化石能源,
煤炭开采,资源,矿产资源,
照明系统,建筑,电气系统,普通照明、应急照明、装饰照明
熔岩台地,现象,火山地貌,
燃料乙醇,资源,生物质能,
燃料电池,资源,氢能源,
燃料电池汽车,技术,新能源汽车,
爆炸,灾害,地震次生灾害,
牛轭湖,现象,河流现象,
物流产业,人文,产业结构,
物流服务,人文,生产性服务业,
物理传感器,技术,智能传感器,
物理模型,技能,地理模型构建,
物理环境影响,旅游,旅游环境效应,
物理风化,地貌,风化作用,温度风化、盐风化、压力卸荷
物理风险,环境,气候风险,
物种多样性,环境,生物多样性,
物种灭绝,环境,生态环境问题,
物种识别传感器,技术,生物多样性传感器,
物联网,技术,计算机科学,IoT
物联网产业,人文,产业结构,
物联网应用,建筑,智慧建筑,
物联网监测,技术,环境监测,
物质文化景观,人文,文化景观,
物质文化遗产,人文,文化遗产,世界文化遗产、国家级文物保护单位、历史文化名城
物质流,人文,区域经济联系,
特别行政区,区域,省级行政区,
特大城市,人文,城市,北京、上海、广州、深圳
特尔沃特气候分类,气候,气候分类,
特提斯造山带,地球系统,阿尔卑斯造山运动,
特殊与差别待遇,人文,贸易与发展,更长实施期、更低减让幅度、技术援助
特色农业区,农业,区域农业布局,
特色小镇,人文,农业地理,
特高压,技术,新基建,
犹太教,人文,世界宗教,
玄武岩,地貌,火山岩,
玄武岩层,地球系统,海洋地壳,
玉米,人文,粮食作物,
玉米分布,人文,主要粮食作物分布,美国玉米带、中国玉米区、巴西玉米区
环保标准,人文,非关税壁垒,
环境,环境,,环境问题、环境保护、可持续发展
环境DNA,技术,物种识别传感器,eDNA
环境传感器,技术,智能传感器,
环境保护,环境,环境,
环境保护措施,环境,环境保护,源头控制、过程管理、末端治理、生态修复
环境健康,学科,环境毒理学,
环境准入负面清单,环境,生态文明建设,
环境卫星,技术,卫星遥感,
环境可持续,人文,城市可持续发展,
环境合作,人文,国际合作,
环境因素,人文,迁移原因,
环境地理,环境,,环境问题、环境保护、可持续发展
环境地理学,学科,地理学科,
环境地质调查,技术,地球物理勘探,
环境型迁移,人文,人口迁移类型,
环境容量,环境,生态环境,承载力、阈值、生态平衡
环境承载力,人文,人口承载力,
环境毒理学,学科,毒理生态学,
环境污染,人文,城市问题,大气污染、水污染、噪声污染、固体废物污染
环境流行病学,学科,流行病学,
环境监测,环境,环境保护,空气质量监测、水质监测、土壤监测
环境管理,技术,GIS应用,
环境经济学,学科,经济学,
环境质量底线,环境,生态文明建设,
环境质量监测,技术,环境监测,
环境问题,环境,环境,大气污染、水污染、土壤污染、生态破坏
环太平洋地震带,地貌,地震带,
环太平洋带,地球系统,岩石圈断裂带,
环流,海洋,洋流系统,副热带环流、亚极地环流
现代农业,人文,农业地理,
现代型,人文,人口增长模式,
现场装配,建筑,装配式建筑,
珊瑚,气候,气候代用指标,
珊瑚礁,环境,海洋生态系统,
珊瑚礁海岸,地貌,海岸类型,
珠三角城市群,人文,城市群,
珠江,水文,河流,
珠江三角洲,地貌,三角洲平原,
球面距离,计算,距离计算,
瑞典,区域,北欧,
甘蔗,人文,经济作物,
生产全球化,人文,工业地理,
生产性服务业,人文,服务业分类,金融服务、物流服务、信息服务、商务服务
生产性服务业集聚,人文,南回归线,天体系统、纬线
生产服务,农业,农业生态系统服务,
